,Administrative,Informational,ProductRelated,Administrative_Duration,Informational_Duration,ProductRelated_Duration,Weekend,VisitorType,Revenue
11019,0,0,5,0.0,0.0,115.625,False,Returning_Visitor,False
11020,0,0,3,0.0,0.0,13.0,True,Returning_Visitor,False
11021,0,0,11,0.0,0.0,357.0,True,Returning_Visitor,False
11022,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
11023,1,0,23,2.0,0.0,1016.160714,False,Returning_Visitor,False
11024,7,4,124,190.2628205,195.0,3197.290064,True,Returning_Visitor,False
11025,3,0,53,215.0,0.0,1481.429167,True,Returning_Visitor,True
11026,8,1,62,164.5833333,880.25,2587.150595,False,Returning_Visitor,False
11027,0,0,17,0.0,0.0,390.7738095,True,New_Visitor,False
11028,0,0,20,0.0,0.0,402.9583333,False,Returning_Visitor,False
11029,4,0,69,47.83333333,0.0,2499.990079,False,New_Visitor,False
11030,0,0,37,0.0,0.0,1212.0,False,Returning_Visitor,True
11031,2,0,21,84.5,0.0,710.5416667,False,Returning_Visitor,False
11032,0,0,15,0.0,0.0,313.25,False,Returning_Visitor,False
11033,3,0,34,199.0,0.0,1425.566667,False,New_Visitor,True
11034,10,2,107,236.0795455,5.0,2589.881537,False,Returning_Visitor,False
11035,0,0,2,0.0,0.0,17.0,True,Returning_Visitor,False
11036,3,1,45,33.0,10.0,1142.195833,False,Returning_Visitor,False
11037,0,0,36,0.0,0.0,777.3333333,True,New_Visitor,True
11038,0,0,23,0.0,0.0,736.2333333,False,New_Visitor,True
11039,0,0,1,0.0,0.0,0.0,True,Returning_Visitor,False
11040,0,1,10,0.0,0.0,210.25,False,New_Visitor,False
11041,0,1,77,0.0,0.0,1266.094048,False,Returning_Visitor,False
11042,5,0,24,75.5,0.0,1009.95,False,Returning_Visitor,False
11043,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
11044,0,0,82,0.0,0.0,1661.133333,True,Returning_Visitor,False
11045,0,0,43,0.0,0.0,907.5083333,True,New_Visitor,False
11046,0,0,10,0.0,0.0,105.6166667,False,Returning_Visitor,False
11047,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
11048,0,0,9,0.0,0.0,521.0,False,New_Visitor,False
11049,0,0,15,0.0,0.0,411.0833333,False,Returning_Visitor,False
11050,0,5,17,0.0,118.5,558.3988095,False,Returning_Visitor,False
11051,0,0,3,0.0,0.0,104.0,False,Returning_Visitor,False
11052,0,0,50,0.0,0.0,3421.575758,True,New_Visitor,False
11053,0,0,24,0.0,0.0,806.125,False,Returning_Visitor,False
11054,0,0,46,0.0,0.0,2158.5,False,Returning_Visitor,False
11055,7,0,117,261.5,0.0,3484.269118,False,Returning_Visitor,False
11056,1,1,315,28.5,0.0,11232.65691,False,Returning_Visitor,False
11057,2,0,9,82.0,0.0,587.25,True,Returning_Visitor,False
11058,7,5,116,330.0555556,251.5,2971.435101,False,Returning_Visitor,False
11059,1,2,18,12.0,11.0,974.1666667,False,New_Visitor,False
11060,4,0,21,102.0833333,0.0,863.1666667,False,Returning_Visitor,False
11061,0,0,5,0.0,0.0,103.5,True,Returning_Visitor,False
11062,1,1,78,23.0,284.0,2448.536054,False,Returning_Visitor,False
11063,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
11064,1,0,3,50.5,0.0,192.5,True,New_Visitor,False
11065,1,3,166,8.214285714,62.5,9666.857845,False,Returning_Visitor,True
11066,0,1,48,0.0,0.0,783.6944444,False,Returning_Visitor,False
11067,4,2,32,34.83333333,33.75,929.0833333,False,New_Visitor,True
11068,13,3,52,296.0416667,46.25,1249.481746,False,Returning_Visitor,False
11069,5,0,31,222.75,0.0,4374.416667,False,Returning_Visitor,False
11070,1,0,19,11.5,0.0,887.8,False,Returning_Visitor,False
11071,9,0,126,559.1666667,0.0,4558.372222,False,Returning_Visitor,False
11072,0,0,50,0.0,0.0,2549.534524,False,Returning_Visitor,False
11073,0,0,5,0.0,0.0,168.0,False,Returning_Visitor,False
11074,0,0,22,0.0,0.0,849.8333333,False,Returning_Visitor,False
11075,0,0,19,0.0,0.0,621.4166667,True,Returning_Visitor,False
11076,0,1,22,0.0,273.0,2386.0,False,New_Visitor,True
11077,2,1,18,63.79166667,74.0,385.2916667,False,Returning_Visitor,False
11078,1,0,65,5.0,0.0,2498.833658,True,Returning_Visitor,False
11079,0,0,2,0.0,0.0,0.0,False,Returning_Visitor,False
11080,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
11081,0,0,24,0.0,0.0,550.1666667,False,Returning_Visitor,False
11082,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
11083,1,0,20,11.0,0.0,1166.333333,True,Returning_Visitor,True
11084,0,0,15,0.0,0.0,814.0,False,Returning_Visitor,False
11085,7,1,15,194.0833333,71.25,446.25,False,Returning_Visitor,False
11086,0,0,8,0.0,0.0,143.2,False,Returning_Visitor,False
11087,6,1,143,141.0,16.0,4081.248718,False,Returning_Visitor,False
11088,0,0,48,0.0,0.0,1607.191667,True,Returning_Visitor,True
11089,11,1,29,316.8229167,10.0,1233.307765,False,Returning_Visitor,False
11090,5,2,5,142.0,234.5,60.5,False,Returning_Visitor,False
11091,0,0,4,0.0,0.0,47.5,False,Returning_Visitor,False
11092,0,0,12,0.0,0.0,676.25,False,Returning_Visitor,False
11093,7,0,7,294.0,0.0,639.0,False,Returning_Visitor,False
11094,0,0,79,0.0,0.0,4709.992857,False,New_Visitor,True
11095,0,0,5,0.0,0.0,168.5,False,Returning_Visitor,False
11096,0,0,231,0.0,0.0,11246.13379,True,Returning_Visitor,False
11097,3,0,32,29.25,0.0,1729.75,False,New_Visitor,True
11098,3,0,13,45.5,0.0,661.9166667,False,New_Visitor,False
11099,11,0,206,392.5,0.0,8437.099188,False,Returning_Visitor,False
11100,0,0,12,0.0,0.0,1145.416667,True,Returning_Visitor,False
11101,0,0,10,0.0,0.0,174.0833333,True,Returning_Visitor,False
11102,4,0,8,229.25,0.0,372.25,False,Returning_Visitor,False
11103,11,6,85,353.125,230.25,3725.670725,False,Returning_Visitor,True
11104,4,0,115,39.58333333,0.0,2547.717986,False,Returning_Visitor,True
11105,4,2,16,140.75,8.0,2073.383333,False,Returning_Visitor,False
11106,0,0,73,0.0,0.0,2784.8,True,Returning_Visitor,False
11107,1,1,35,20.0,35.5,946.5952381,False,Returning_Visitor,False
11108,8,1,35,305.6666667,0.0,796.25,False,Returning_Visitor,False
11109,2,0,7,25.0,0.0,181.75,False,Returning_Visitor,False
11110,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
11111,1,0,43,12.0,0.0,2209.554876,False,Returning_Visitor,False
11112,0,4,8,0.0,14.0,284.7,False,Returning_Visitor,True
11113,3,1,88,39.875,414.5,4937.639583,False,Returning_Visitor,True
11114,1,0,25,37.5,0.0,593.2916667,True,Returning_Visitor,False
11115,0,0,23,0.0,0.0,752.7619048,False,Returning_Visitor,False
11116,7,3,114,170.5,161.5,3494.831225,False,Returning_Visitor,False
11117,0,0,7,0.0,0.0,248.0,False,Returning_Visitor,False
11118,2,5,28,992.7142857,809.5,1793.214286,False,Returning_Visitor,True
11119,7,0,39,228.25,0.0,968.0924451,False,Returning_Visitor,False
11120,5,2,33,145.0,349.0,2161.133333,False,Returning_Visitor,True
11121,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
11122,8,0,33,164.4,0.0,865.8071429,False,New_Visitor,True
11123,0,0,23,0.0,0.0,1202.75,True,Other,False
11124,8,3,107,318.8012821,164.0,4447.110508,False,Returning_Visitor,True
11125,1,0,59,0.0,0.0,1669.940186,True,Returning_Visitor,False
11126,0,0,15,0.0,0.0,290.1,False,Returning_Visitor,False
11127,6,0,85,145.0,0.0,1704.580556,False,Returning_Visitor,True
11128,5,2,15,77.08333333,96.5,2106.833333,True,Returning_Visitor,True
11129,0,0,11,0.0,0.0,398.6944444,False,Returning_Visitor,False
11130,5,3,339,39.5,62.25,16138.2908,False,Returning_Visitor,False
11131,0,0,11,0.0,0.0,2123.0,False,Returning_Visitor,False
11132,0,0,7,0.0,0.0,133.5,False,Other,False
11133,1,0,43,12.0,0.0,851.8857143,False,Returning_Visitor,True
11134,2,2,14,113.0,501.0,381.75,False,Returning_Visitor,False
11135,2,0,22,45.5,0.0,535.0,True,Returning_Visitor,True
11136,0,0,2,0.0,0.0,0.0,False,New_Visitor,False
11137,9,5,82,250.2222222,343.875,5076.380556,False,Returning_Visitor,True
11138,2,2,43,42.5,10.0,1543.5,False,Other,True
11139,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
11140,0,0,6,0.0,0.0,60.0,False,Returning_Visitor,False
11141,0,0,40,0.0,0.0,3675.5,False,Returning_Visitor,False
11142,0,0,2,0.0,0.0,41.5,True,Returning_Visitor,False
11143,1,1,46,8.0,47.5,689.0606061,True,Returning_Visitor,True
11144,0,0,18,0.0,0.0,323.6833333,False,Returning_Visitor,False
11145,0,0,17,0.0,0.0,935.25,False,New_Visitor,False
11146,4,4,6,50.0,486.6666667,555.6666667,False,Returning_Visitor,False
11147,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
11148,5,0,10,224.75,0.0,235.4166667,False,New_Visitor,False
11149,0,0,13,0.0,0.0,524.0,True,New_Visitor,True
11150,0,0,25,0.0,0.0,445.5833333,False,Returning_Visitor,False
11151,7,0,24,112.375,0.0,916.5,False,Returning_Visitor,False
11152,11,3,80,162.75,67.5,2453.177381,False,Returning_Visitor,True
11153,3,0,17,119.5,0.0,673.625,True,Returning_Visitor,False
11154,0,0,2,0.0,0.0,0.0,False,Returning_Visitor,False
11155,0,0,15,0.0,0.0,384.0,False,New_Visitor,False
11156,1,0,12,10.0,0.0,220.2666667,True,New_Visitor,True
11157,3,0,8,93.5,0.0,170.25,False,Returning_Visitor,False
11158,0,0,9,0.0,0.0,242.75,False,Returning_Visitor,False
11159,1,1,12,11.0,0.0,91.75,False,Returning_Visitor,False
11160,0,0,25,0.0,0.0,316.5416667,False,Returning_Visitor,False
11161,7,0,20,198.75,0.0,818.5833333,False,New_Visitor,False
11162,2,0,7,15.0,0.0,620.5,False,Returning_Visitor,False
11163,0,0,7,0.0,0.0,275.5,False,Returning_Visitor,False
11164,16,0,46,237.35,0.0,1143.833333,True,Returning_Visitor,False
11165,2,0,39,45.5,0.0,2011.041667,False,Returning_Visitor,True
11166,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
11167,0,0,2,0.0,0.0,0.0,False,Returning_Visitor,False
11168,7,0,30,1463.333333,0.0,1410.238889,False,New_Visitor,False
11169,6,2,24,87.7,60.5,448.1945887,False,New_Visitor,False
11170,0,0,30,0.0,0.0,953.6666667,False,Returning_Visitor,False
11171,8,0,71,268.25,0.0,2426.791667,False,Returning_Visitor,True
11172,2,2,134,14.0,189.0,6732.124414,False,Returning_Visitor,False
11173,2,0,3,38.0,0.0,33.33333333,False,Returning_Visitor,True
11174,4,0,9,44.75,0.0,404.5,False,Returning_Visitor,False
11175,0,0,6,0.0,0.0,81.66666667,True,Returning_Visitor,False
11176,0,0,1,0.0,0.0,48.5,False,Other,False
11177,0,0,12,0.0,0.0,544.0,False,Returning_Visitor,False
11178,0,0,3,0.0,0.0,31.0,False,New_Visitor,False
11179,1,0,13,9.0,0.0,858.8333333,False,Returning_Visitor,True
11180,3,0,19,49.125,0.0,344.3452381,False,Returning_Visitor,False
11181,0,2,59,0.0,48.5,2195.283333,False,Returning_Visitor,True
11182,7,2,98,105.2083333,139.5,3452.2625,False,Returning_Visitor,False
11183,0,0,16,0.0,0.0,865.5833333,True,New_Visitor,True
11184,0,0,89,0.0,0.0,3614.105147,True,Returning_Visitor,False
11185,0,0,58,0.0,0.0,1893.444444,True,Returning_Visitor,True
11186,4,0,16,305.0,0.0,1090.7,False,Returning_Visitor,False
11187,2,0,33,21.0,0.0,682.9583333,False,New_Visitor,False
11188,2,0,28,19.0,0.0,1183.65,False,Returning_Visitor,True
11189,5,0,152,59.0,0.0,7114.798341,False,Returning_Visitor,False
11190,1,0,33,33.5,0.0,880.6333333,False,Returning_Visitor,False
11191,0,0,11,0.0,0.0,191.0,False,Returning_Visitor,False
11192,7,0,118,214.25,0.0,2652.552904,False,Returning_Visitor,False
11193,5,2,61,55.5,132.5,2190.429367,False,Returning_Visitor,False
11194,3,2,8,72.5,523.75,178.75,False,Returning_Visitor,False
11195,0,0,17,0.0,0.0,356.0833333,False,New_Visitor,True
11196,2,2,8,229.5,29.75,212.75,False,New_Visitor,False
11197,0,0,7,0.0,0.0,357.75,True,Returning_Visitor,False
11198,1,0,23,96.66666667,0.0,1605.875,False,Returning_Visitor,True
11199,1,0,162,52.5,0.0,3608.432937,False,New_Visitor,True
11200,1,0,283,20.0,0.0,9354.484111,False,Returning_Visitor,False
11201,7,4,131,70.0,35.0,4442.394444,True,Returning_Visitor,False
11202,0,0,1,0.0,0.0,343.0,False,Other,False
11203,0,0,31,0.0,0.0,2767.625,False,Other,True
11204,9,1,10,319.8333333,18.0,332.3333333,False,Returning_Visitor,False
11205,0,0,1,0.0,0.0,0.0,False,Other,False
11206,1,0,106,0.0,0.0,4568.338675,False,Returning_Visitor,True
11207,15,3,66,270.0166667,122.0,2780.6,False,Returning_Visitor,False
11208,4,4,27,31.0,106.0,825.1401515,True,Returning_Visitor,False
11209,0,0,6,0.0,0.0,172.2083333,False,New_Visitor,True
11210,0,0,14,0.0,0.0,416.6666667,False,Returning_Visitor,False
11211,0,0,6,0.0,0.0,226.6666667,True,Returning_Visitor,False
11212,0,0,4,0.0,0.0,95.0,False,Other,False
11213,0,0,4,0.0,0.0,66.0,False,Returning_Visitor,False
11214,3,1,97,34.0,1530.0,3989.485553,True,Returning_Visitor,False
11215,2,0,89,17.33333333,0.0,3401.3,True,Returning_Visitor,False
11216,4,0,66,48.66666667,0.0,2436.106169,False,Returning_Visitor,False
11217,0,0,15,0.0,0.0,314.5,False,Other,False
11218,12,4,76,198.7727273,11.0,4514.739394,False,Returning_Visitor,True
11219,14,7,127,184.1556741,360.1666667,3418.696975,True,Returning_Visitor,False
11220,3,0,8,28.5,0.0,181.6666667,False,Returning_Visitor,False
11221,0,0,11,0.0,0.0,689.9916667,False,Returning_Visitor,False
11222,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
11223,0,0,15,0.0,0.0,755.25,True,Returning_Visitor,False
11224,1,0,6,2.0,0.0,106.75,False,Returning_Visitor,False
11225,0,0,23,0.0,0.0,180.5,True,Returning_Visitor,False
11226,3,0,24,40.0,0.0,3830.0,False,New_Visitor,True
11227,0,1,143,0.0,97.0,8060.963948,False,Returning_Visitor,False
11228,8,0,7,175.125,0.0,96.125,False,New_Visitor,False
11229,6,6,16,96.0,251.6666667,261.0,True,Returning_Visitor,False
11230,0,0,1,0.0,0.0,0.0,True,Returning_Visitor,False
11231,0,0,7,0.0,0.0,1544.75,False,Returning_Visitor,False
11232,12,0,118,1276.264286,0.0,3215.173074,False,Returning_Visitor,True
11233,1,1,62,17.0,23.75,3688.846861,True,Returning_Visitor,False
11234,0,0,15,0.0,0.0,827.1666667,False,Returning_Visitor,False
11235,1,0,59,11.0,0.0,4165.13869,False,Returning_Visitor,False
11236,0,2,52,0.0,246.5,1838.85,False,New_Visitor,False
11237,2,0,85,12.0,0.0,3887.222321,False,Returning_Visitor,False
11238,4,6,82,82.25,144.0,3174.642793,True,Returning_Visitor,False
11239,0,0,40,0.0,0.0,700.1277778,True,Returning_Visitor,False
11240,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
11241,0,0,27,0.0,0.0,1316.035714,False,Returning_Visitor,False
11242,6,1,58,49.08333333,619.5,2572.429487,False,Returning_Visitor,True
11243,0,0,36,0.0,0.0,1287.958333,False,Returning_Visitor,False
11244,1,0,53,53.5,0.0,2019.828571,False,Returning_Visitor,False
11245,2,2,41,93.0,221.0,716.7916667,False,Returning_Visitor,False
11246,0,2,109,0.0,1494.5,3339.07598,True,Returning_Visitor,False
11247,1,0,13,60.75,0.0,355.1666667,False,Returning_Visitor,False
11248,1,0,10,151.5,0.0,304.75,False,Returning_Visitor,False
11249,5,0,237,36.0,0.0,6817.942235,False,Returning_Visitor,True
11250,4,0,77,712.0,0.0,3785.5625,False,New_Visitor,True
11251,0,0,8,0.0,0.0,361.0,False,Returning_Visitor,False
11252,4,0,55,406.0,0.0,2570.42619,True,Returning_Visitor,False
11253,1,0,37,108.0,0.0,1209.558333,False,Returning_Visitor,False
11254,12,0,15,393.2666667,0.0,366.5833333,False,New_Visitor,False
11255,7,3,58,367.6666667,9.0,4191.031746,True,Returning_Visitor,False
11256,13,5,182,344.4922161,271.25,5402.78526,False,Returning_Visitor,False
11257,2,3,13,270.0,228.5,2451.0,False,Returning_Visitor,True
11258,14,3,195,367.25,400.375,7980.363439,True,Returning_Visitor,True
11259,4,0,3,33.0,0.0,20.0,False,Returning_Visitor,False
11260,0,0,27,0.0,0.0,910.0,True,New_Visitor,False
11261,0,0,8,0.0,0.0,866.0,False,Returning_Visitor,False
11262,2,0,28,58.5,0.0,968.6666667,False,Returning_Visitor,True
11263,0,0,15,0.0,0.0,1390.583333,False,Returning_Visitor,False
11264,5,0,20,400.0,0.0,991.5,False,Returning_Visitor,True
11265,0,0,2,0.0,0.0,0.0,False,Returning_Visitor,False
11266,2,0,25,55.5,0.0,2466.533333,False,Returning_Visitor,False
11267,0,0,12,0.0,0.0,592.5,False,Returning_Visitor,False
11268,0,0,55,0.0,0.0,1933.423611,False,Returning_Visitor,False
11269,5,1,38,166.3333333,0.0,1869.45119,False,New_Visitor,True
11270,8,1,56,177.6666667,23.0,2581.355128,True,Returning_Visitor,False
11271,2,0,3,32.5,0.0,39.0,True,Returning_Visitor,False
11272,0,0,3,0.0,0.0,170.6666667,False,New_Visitor,False
11273,0,0,26,0.0,0.0,875.1559524,False,Returning_Visitor,True
11274,11,2,54,208.25,109.0,2871.104167,False,Returning_Visitor,False
11275,0,0,5,0.0,0.0,185.0,True,New_Visitor,False
11276,4,0,32,72.0,0.0,2258.175,False,Returning_Visitor,False
11277,6,0,80,57.0,0.0,1982.884524,False,Returning_Visitor,False
11278,4,2,104,91.0,9.5,2856.9936,False,Returning_Visitor,False
11279,0,0,38,0.0,0.0,2232.833333,True,Returning_Visitor,True
11280,4,0,27,364.5,0.0,955.525,True,Returning_Visitor,False
11281,1,0,52,39.5,0.0,3329.1,False,Returning_Visitor,False
11282,0,0,28,0.0,0.0,1283.75,True,Returning_Visitor,False
11283,3,0,29,16.0,0.0,423.1666667,True,Returning_Visitor,False
11284,6,0,34,123.4642857,0.0,1570.469048,True,Returning_Visitor,True
11285,0,1,8,0.0,117.0,404.0,False,Returning_Visitor,False
11286,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
11287,1,0,21,17.0,0.0,602.9166667,False,Returning_Visitor,False
11288,0,0,9,0.0,0.0,205.5,False,Returning_Visitor,False
11289,3,1,65,793.75,0.0,3186.958333,False,Returning_Visitor,False
11290,1,0,20,59.5,0.0,646.1666667,False,Returning_Visitor,False
11291,3,0,20,28.0,0.0,633.75,True,Returning_Visitor,True
11292,0,0,4,0.0,0.0,100.25,True,Returning_Visitor,False
11293,6,1,21,283.0166667,235.75,1338.933333,False,Returning_Visitor,False
11294,0,0,18,0.0,0.0,542.9333333,False,New_Visitor,False
11295,6,0,171,116.6973684,0.0,9405.836721,False,Returning_Visitor,True
11296,0,0,1,0.0,0.0,0.0,False,New_Visitor,False
11297,0,0,10,0.0,0.0,249.3333333,False,New_Visitor,False
11298,3,5,26,14.5,1007.5,672.875,False,Returning_Visitor,False
11299,4,3,46,99.0,112.25,930.0141026,False,Returning_Visitor,False
11300,0,0,88,0.0,0.0,5093.3,False,Returning_Visitor,False
11301,9,1,76,164.5833333,0.0,3580.333333,False,Returning_Visitor,False
11302,2,0,18,134.5,0.0,362.5,False,New_Visitor,False
11303,0,0,39,0.0,0.0,2034.466667,True,Returning_Visitor,True
11304,0,0,8,0.0,0.0,101.75,False,Returning_Visitor,False
11305,0,4,23,0.0,620.25,997.2878788,True,Returning_Visitor,False
11306,1,2,5,7.0,12.0,412.25,False,Returning_Visitor,False
11307,0,0,12,0.0,0.0,680.5,False,Returning_Visitor,True
11308,6,2,5,723.5,410.5,109.0,False,Other,True
11309,0,0,47,0.0,0.0,1093.833333,False,Returning_Visitor,False
11310,0,0,7,0.0,0.0,343.25,True,Returning_Visitor,True
11311,8,0,155,205.25,0.0,4502.511111,False,Returning_Visitor,True
11312,1,0,92,21.25,0.0,2716.519048,True,Returning_Visitor,False
11313,9,0,57,576.6208333,0.0,1878.195833,False,New_Visitor,True
11314,8,0,35,264.8095238,0.0,1039.887446,False,Returning_Visitor,False
11315,4,0,141,76.25,0.0,3274.521154,False,Returning_Visitor,False
11316,16,1,101,244.2666667,0.0,4484.669445,False,Returning_Visitor,False
11317,2,0,3,59.5,0.0,67.66666667,False,New_Visitor,False
11318,0,0,37,0.0,0.0,5208.65,False,Returning_Visitor,False
11319,5,0,44,106.0,0.0,646.825,False,Returning_Visitor,False
11320,2,0,61,29.0,0.0,1617.519048,True,Returning_Visitor,False
11321,6,0,56,91.25,0.0,955.5432151,True,Returning_Visitor,True
11322,1,0,10,25.5,0.0,361.5,False,Returning_Visitor,True
11323,1,0,9,49.5,0.0,350.25,True,New_Visitor,False
11324,1,0,45,46.61111111,0.0,1873.589297,False,Returning_Visitor,False
11325,0,0,11,0.0,0.0,1712.416667,True,Returning_Visitor,False
11326,0,0,2,0.0,0.0,26.5,True,Returning_Visitor,False
11327,0,0,19,0.0,0.0,696.875,False,Returning_Visitor,False
11328,0,3,31,0.0,321.0,916.625,False,Returning_Visitor,False
11329,0,0,3,0.0,0.0,56.5,False,Returning_Visitor,False
11330,0,0,10,0.0,0.0,83.41666667,True,Returning_Visitor,False
11331,0,0,3,0.0,0.0,255.0,True,Returning_Visitor,False
11332,1,6,73,7.125,1043.928571,3585.177579,False,Returning_Visitor,False
11333,2,3,62,26.75,49.5,2964.650595,False,Returning_Visitor,False
11334,6,0,22,88.75,0.0,757.375,False,Returning_Visitor,False
11335,6,0,78,190.4166667,0.0,3913.98703,True,Returning_Visitor,False
11336,0,0,30,0.0,0.0,685.75,False,Returning_Visitor,False
11337,0,0,11,0.0,0.0,572.0,False,Returning_Visitor,False
11338,0,0,7,0.0,0.0,112.0,False,Returning_Visitor,False
11339,1,0,11,12.0,0.0,213.0,True,Returning_Visitor,False
11340,2,0,12,18.0,0.0,180.75,False,New_Visitor,False
11341,0,0,34,0.0,0.0,933.85,True,Returning_Visitor,False
11342,6,0,92,137.9166667,0.0,3163.14329,False,Returning_Visitor,True
11343,8,0,15,204.1071429,0.0,347.7321429,False,New_Visitor,False
11344,1,0,80,585.5,0.0,3634.141512,False,Returning_Visitor,True
11345,0,2,30,0.0,889.5,784.0833333,False,Returning_Visitor,False
11346,7,10,131,234.9285714,902.5,6050.883117,False,Returning_Visitor,False
11347,8,3,36,335.0636364,738.0833333,2228.707287,False,New_Visitor,False
11348,4,0,35,33.0,0.0,702.9166667,False,New_Visitor,False
11349,5,0,55,72.5,0.0,936.1333333,False,Returning_Visitor,True
11350,0,0,65,0.0,0.0,2706.595238,False,New_Visitor,False
11351,8,2,18,335.875,75.25,1494.125,False,Returning_Visitor,True
11352,0,0,3,0.0,0.0,60.0,False,Other,False
11353,0,0,4,0.0,0.0,249.0,False,Returning_Visitor,False
11354,0,1,18,0.0,0.0,648.0,False,New_Visitor,False
11355,0,0,9,0.0,0.0,1178.25,False,Returning_Visitor,False
11356,2,0,29,307.3,0.0,2447.3,False,Returning_Visitor,False
11357,0,0,1,0.0,0.0,487.0,True,Returning_Visitor,False
11358,3,1,46,98.5,21.25,1438.1,True,Returning_Visitor,False
11359,0,0,23,0.0,0.0,533.7,True,New_Visitor,False
11360,1,1,10,28.25,0.0,128.5,True,Returning_Visitor,False
11361,0,0,10,0.0,0.0,316.6,False,Returning_Visitor,False
11362,0,0,2,0.0,0.0,0.0,False,Returning_Visitor,False
11363,0,0,32,0.0,0.0,2180.933333,False,Returning_Visitor,False
11364,12,0,38,297.2083333,0.0,778.675,False,Returning_Visitor,False
11365,0,0,24,0.0,0.0,724.7666667,True,Returning_Visitor,False
11366,0,1,34,0.0,0.0,1189.053571,False,Returning_Visitor,False
11367,8,2,30,213.75,45.5,2054.841667,False,New_Visitor,True
11368,0,0,10,0.0,0.0,192.75,True,Returning_Visitor,False
11369,0,0,2,0.0,0.0,9.0,False,New_Visitor,False
11370,1,0,18,20.0,0.0,375.5547619,False,Returning_Visitor,True
11371,10,3,151,198.2430556,276.25,4344.919986,False,Returning_Visitor,False
11372,0,0,2,0.0,0.0,63.5,False,Returning_Visitor,False
11373,7,0,11,280.2666667,0.0,329.6833333,False,Returning_Visitor,False
11374,0,0,12,0.0,0.0,338.75,False,Returning_Visitor,False
11375,4,2,186,137.0,5.0,8425.870475,True,Returning_Visitor,False
11376,0,0,10,0.0,0.0,109.1666667,False,Returning_Visitor,False
11377,0,0,33,0.0,0.0,1996.816667,False,Returning_Visitor,True
11378,0,0,1,0.0,0.0,0.0,False,Other,False
11379,1,0,13,26.5,0.0,470.5,False,New_Visitor,True
11380,0,0,9,0.0,0.0,267.75,True,New_Visitor,False
11381,0,0,10,0.0,0.0,244.6666667,False,Returning_Visitor,False
11382,3,0,120,19.0,0.0,3013.116917,False,Returning_Visitor,True
11383,4,0,37,87.25,0.0,1336.208333,False,Returning_Visitor,False
11384,2,1,21,34.91666667,33.5,496.4821429,False,Returning_Visitor,False
11385,6,0,42,106.0,0.0,1384.197436,False,Other,True
11386,0,0,14,0.0,0.0,404.3392857,True,Returning_Visitor,False
11387,1,0,39,7.0,0.0,1118.833333,False,Returning_Visitor,False
11388,1,0,22,46.5,0.0,578.8106061,False,Returning_Visitor,False
11389,0,0,7,0.0,0.0,129.25,True,New_Visitor,False
11390,0,0,26,0.0,0.0,586.85,False,Returning_Visitor,False
11391,2,0,30,75.5,0.0,1661.166667,False,New_Visitor,False
11392,1,0,100,19.0,0.0,3457.285317,False,Returning_Visitor,False
11393,3,0,16,208.0,0.0,1037.819444,True,Returning_Visitor,False
11394,7,4,87,87.25,199.5,4984.542857,False,Returning_Visitor,False
11395,0,0,6,0.0,0.0,80.5,False,Returning_Visitor,False
11396,0,0,9,0.0,0.0,1591.0,False,Returning_Visitor,False
11397,0,0,6,0.0,0.0,196.5,False,Returning_Visitor,False
11398,0,0,12,0.0,0.0,315.7797619,True,Returning_Visitor,False
11399,4,0,74,54.5,0.0,1599.994589,False,Returning_Visitor,True
11400,1,3,195,10.5,264.75,10044.75756,False,Returning_Visitor,False
11401,3,0,24,32.5,0.0,603.25,False,Returning_Visitor,False
11402,0,0,15,0.0,0.0,549.0,False,Returning_Visitor,False
11403,0,0,19,0.0,0.0,686.5833333,True,Returning_Visitor,False
11404,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
11405,2,0,8,389.5,0.0,117.625,False,Returning_Visitor,False
11406,7,1,33,243.7469512,1073.0,4931.198912,False,Returning_Visitor,False
11407,6,2,83,60.13636364,522.1666667,3708.383949,True,Returning_Visitor,False
11408,10,1,122,261.5,55.5,3411.955853,False,Returning_Visitor,True
11409,0,3,9,0.0,82.5,143.375,False,Returning_Visitor,False
11410,0,0,19,0.0,0.0,194.75,False,Returning_Visitor,False
11411,9,0,3,125.25,0.0,119.25,False,Other,False
11412,1,0,34,16.25,0.0,456.525,True,Returning_Visitor,False
11413,0,0,12,0.0,0.0,262.9166667,False,Returning_Visitor,False
11414,0,0,12,0.0,0.0,250.25,True,Returning_Visitor,False
11415,3,0,68,49.5,0.0,2853.020833,False,Returning_Visitor,False
11416,4,1,20,26.75,0.0,1029.25,False,Returning_Visitor,False
