Administrative,Informational,ProductRelated,Administrative_Duration,Informational_Duration,ProductRelated_Duration,ExitRates
1,1,77,2.0,0.0,2476.154789,0.02648199
0,0,18,0.0,0.0,211.4166667,0.061111111
1,0,81,21.0,0.0,2930.722222,0.018943089
2,0,10,67.5,0.0,268.0,0.018181818
3,0,32,334.0,0.0,4316.833333,0.003030303
0,1,82,0.0,0.0,2710.381731,0.021957672
9,2,45,183.3,34.0,2904.922294,0.011870748
0,0,8,0.0,0.0,427.75,0.0125
1,0,14,14.0,0.0,988.0625,0.028571429
0,0,3,0.0,0.0,428.5,0.066666667
2,0,29,157.25,0.0,2999.716667,0.005952381
5,2,19,369.375,59.0,1328.5,0.031818182
0,0,48,0.0,0.0,691.3572797,0.082209406
0,0,28,0.0,0.0,912.4348485,0.026839827
8,0,21,108.8333333,0.0,780.5833333,0.017391304
0,0,65,0.0,0.0,1931.512121,0.025128205
0,0,18,0.0,0.0,2334.916667,0.017592593
0,0,24,0.0,0.0,754.3,0.0125
0,0,8,0.0,0.0,167.8333333,0.05
8,5,23,194.2916667,759.5,1291.35119,0.020454545
0,0,8,0.0,0.0,335.25,0.108333333
0,0,24,0.0,0.0,783.375,0.004166667
0,1,27,0.0,5.0,1095.658333,0.01547619
0,0,3,0.0,0.0,71.5,0.133333333
5,0,14,91.5,0.0,187.9166667,0.02745098
1,0,26,145.5,0.0,1258.791667,0.018589744
0,0,2,0.0,0.0,71.5,0.05
16,1,86,230.3263889,0.0,2351.834722,0.020836197
2,0,13,52.5,0.0,605.5,0.006666667
1,0,164,4.0,0.0,5767.465043,0.009348691
0,0,30,0.0,0.0,1726.75,0.015555556
10,0,69,138.75,0.0,2464.294444,0.000544218
0,1,40,0.0,22.0,1284.569048,0.019791667
0,0,38,0.0,0.0,1787.395833,0.031871345
3,0,55,55.75,0.0,1139.638889,0.03245614
1,2,44,0.0,9.0,814.1547619,0.023188406
2,0,38,143.25,0.0,2508.413853,0.00745614
3,0,71,17.0,0.0,2086.666667,0.019907407
3,0,2,29.0,0.0,7.0,0.04
4,3,5,88.625,170.5833333,124.9583333,0.005555556
0,1,25,0.0,16.0,902.0833333,0.007692308
4,2,39,144.5,52.5,1299.5,0.021138211
3,0,15,197.5,0.0,343.25,0.029411765
1,1,18,13.0,10.0,445.0,0.003508772
1,5,19,131.5,464.875,660.8039683,0.008038828
6,0,12,123.5416667,0.0,189.0,0.014285714
0,0,4,0.0,0.0,46.25,0.066666667
8,7,61,131.9642857,1039.166667,1407.446429,0.019203175
0,0,15,0.0,0.0,428.0,0.014285714
1,0,8,19.0,0.0,208.0,0.1
2,0,36,190.75,0.0,1604.791667,0.012719298
2,0,16,32.83333333,0.0,877.6666667,0.020208333
0,0,21,0.0,0.0,1030.0,0.025
0,0,11,0.0,0.0,2076.75,0.081818182
0,0,3,0.0,0.0,17.0,0.066666667
1,0,8,9.0,0.0,602.0,0.044444444
3,2,37,223.3333333,19.75,1118.987027,0.018958927
4,0,22,22.91666667,0.0,221.25,0.035185185
0,0,1,0.0,0.0,0.0,0.2
4,0,3,50.33333333,0.0,28.33333333,0.016666667
3,0,190,205.25,0.0,3679.128882,0.005951258
0,0,1,0.0,0.0,0.0,0.2
0,0,7,0.0,0.0,242.75,0.047619048
0,0,3,0.0,0.0,26.0,0.066666667
0,0,30,0.0,0.0,1643.958333,0.075555556
1,5,141,236.5,1373.75,2834.697619,0.020551802
1,0,0,0.0,0.0,0.0,0.2
0,0,55,0.0,0.0,946.3636364,0.025454545
3,2,16,32.0,9.0,1760.6,0.033333333
0,0,3,0.0,0.0,0.0,0.2
0,0,21,0.0,0.0,677.0,0.026666667
3,0,5,168.5,0.0,84.0,0.025
1,0,52,13.0,0.0,1380.166667,0.023076923
0,0,16,0.0,0.0,381.2142857,0.022395833
0,0,4,0.0,0.0,58.5,0.05
0,0,50,0.0,0.0,1784.516667,0.020593939
5,3,156,59.52777778,124.25,5189.960659,0.008928986
1,0,15,17.0,0.0,247.0,0.014285714
0,0,17,0.0,0.0,532.75,0.046666667
0,0,10,0.0,0.0,228.0,0.06
0,0,28,0.0,0.0,728.9791667,0.032959184
3,3,30,65.5,60.0,1383.375,0.039393939
3,0,17,107.2083333,0.0,513.25,0.012030075
0,0,82,0.0,0.0,3247.433333,0.012804878
0,0,20,0.0,0.0,1017.5,0.033333333
0,0,26,0.0,0.0,2553.625,0.029487179
0,0,7,0.0,0.0,108.25,0.028571429
0,0,3,0.0,0.0,144.5,0.1
0,0,12,0.0,0.0,142.75,0.043055556
0,0,9,0.0,0.0,214.75,0.022222222
6,0,21,61.0,0.0,585.3916667,0.007692308
1,1,9,142.5,48.5,733.25,0.018181818
0,0,4,0.0,0.0,121.5,0.05
0,3,68,0.0,83.0,2162.657393,0.02055132
0,0,3,0.0,0.0,20.0,0.166666667
11,6,304,216.2285714,704.75,11250.48672,0.018717242
0,0,3,0.0,0.0,159.5,0.066666667
0,2,5,0.0,86.0,86.0,0.057142857
0,0,14,0.0,0.0,862.7916667,0.02
1,0,29,5.0,0.0,3441.439286,0.005654762
0,0,84,0.0,0.0,4894.851299,0.028446662
9,0,37,341.0,0.0,1538.950794,0.014848485
0,0,15,0.0,0.0,242.9166667,0.006666667
0,0,7,0.0,0.0,202.25,0.028571429
0,0,3,0.0,0.0,71.16666667,0.083333333
5,3,107,44.75,51.5,3074.852778,0.026239965
0,0,14,0.0,0.0,263.175,0.021428571
0,0,15,0.0,0.0,618.25,0.026666667
0,3,71,0.0,137.5,2487.061777,0.015591693
12,1,69,251.6190476,44.0,2269.732143,0.007
14,4,39,321.2666667,230.0,2310.083333,0.02702758
1,0,16,30.5,0.0,374.5,0.03627451
9,1,79,296.1166667,26.5,5057.175,0.022687466
0,0,21,0.0,0.0,604.5,0.019047619
0,0,53,0.0,0.0,2634.476245,0.016429608
4,0,2,207.5,0.0,56.5,0.02
0,0,7,0.0,0.0,58.5,0.057142857
7,0,48,440.5833333,0.0,1777.702381,0.021538462
0,0,64,0.0,0.0,1558.361111,0.021875
0,2,43,0.0,21.0,1825.557143,0.018115942
0,0,1,0.0,0.0,0.0,0.2
6,0,5,90.41666667,0.0,100.4166667,0.02
0,0,3,0.0,0.0,95.0,0.133333333
0,0,4,0.0,0.0,28.0,0.075
1,2,82,0.0,360.0,6858.672122,0.013380361
4,0,9,27.0,0.0,79.25,0.046153846
6,0,7,81.83333333,0.0,166.5,0.015384615
12,6,127,152.75,1024.25,3247.644636,0.017025608
0,0,5,0.0,0.0,41.0,0.08
22,3,205,1153.682251,108.0,4295.305066,0.008801049
12,0,83,521.075,0.0,5124.691667,0.011196593
3,4,26,150.125,26.5,1332.695346,0.04656682
3,0,87,20.16666667,0.0,2467.256349,0.019568765
5,4,98,194.2857143,162.75,5325.234886,0.012604407
0,0,9,0.0,0.0,123.1666667,0.077777778
0,0,39,0.0,0.0,902.6527778,0.008852259
1,0,47,24.5,0.0,1330.375,0.015450311
8,2,71,52.85,33.5,1714.778571,0.035661897
0,0,9,0.0,0.0,205.0833333,0.044444444
0,0,23,0.0,0.0,517.0357143,0.00952381
2,0,44,27.5,0.0,1026.450758,0.037364341
0,0,4,0.0,0.0,57.66666667,0.025
0,0,3,0.0,0.0,25.5,0.133333333
0,0,53,0.0,0.0,3575.0,0.003846154
0,0,57,0.0,0.0,3696.225342,0.037615417
0,0,13,0.0,0.0,1600.0,0.020512821
5,3,45,417.5,151.25,1739.25,0.0178
1,3,14,61.25,1083.0,2230.5,0.011764706
0,0,12,0.0,0.0,153.625,0.008333333
1,3,40,16.0,585.625,765.0416667,0.023436807
3,0,49,165.25,0.0,1256.383333,0.046907359
0,2,4,0.0,19.25,95.0,0.033333333
11,5,76,424.475,185.75,2642.458333,0.026290598
4,0,15,356.5,0.0,1992.916667,0.014285714
10,0,39,779.45,0.0,1002.491667,0.033796296
5,0,27,88.83333333,0.0,494.6440476,0.006781609
0,0,31,0.0,0.0,835.2380952,0.009811828
2,7,233,166.9166667,115.0,7952.491839,0.019045831
0,0,27,0.0,0.0,1433.71256,0.062113617
0,0,16,0.0,0.0,277.3,0.041666667
0,0,37,0.0,0.0,907.5,0.021621622
9,0,26,73.25,0.0,2923.25,0.037931034
7,0,47,98.17261905,0.0,1889.953409,0.028251029
10,0,213,244.7083333,0.0,8125.852288,0.017631698
0,0,2,0.0,0.0,0.0,0.2
0,0,10,0.0,0.0,199.6666667,0.045
0,0,3,0.0,0.0,48.5,0.066666667
8,0,65,108.3844538,0.0,2008.900974,0.02037037
6,0,29,215.25,0.0,672.125,0.011764706
0,0,8,0.0,0.0,140.1666667,0.0375
0,0,1,0.0,0.0,0.0,0.2
15,4,120,404.7666667,240.5,4173.131061,0.027927974
9,4,48,227.375,102.25,2849.482143,0.014853801
0,0,10,0.0,0.0,444.5,0.02
0,0,57,0.0,0.0,3079.083333,0.012907268
3,0,19,37.25,0.0,656.25,0.023529412
0,0,11,0.0,0.0,205.75,0.036363636
0,0,9,0.0,0.0,470.0,0.066666667
11,7,40,225.5,258.25,1352.833333,0.015733333
0,0,8,0.0,0.0,497.25,0.025
0,0,5,0.0,0.0,23.0,0.16
11,0,186,192.847619,0.0,6975.887249,0.00929719
0,0,5,0.0,0.0,125.75,0.14
0,0,80,0.0,0.0,3734.958333,0.026547619
0,0,4,0.0,0.0,0.0,0.2
4,0,16,82.5,0.0,299.5,0.005555556
0,0,5,0.0,0.0,75.0,0.08
0,0,16,0.0,0.0,318.75,0.004166667
0,0,42,0.0,0.0,1766.833333,0.062641723
0,0,9,0.0,0.0,608.75,0.025
0,0,8,0.0,0.0,186.0,0.044444444
1,0,12,41.5,0.0,237.5,0.046153846
3,0,12,38.0,0.0,279.0833333,0.038461538
0,0,6,0.0,0.0,1098.5,0.1
7,3,83,98.0,61.0,2355.682738,0.022487296
0,0,3,0.0,0.0,39.5,0.033333333
0,2,11,0.0,686.0,288.125,0.066666667
1,0,54,94.0,0.0,1210.921324,0.008671329
13,0,43,340.5916667,0.0,863.3468254,0.006730769
0,0,12,0.0,0.0,412.875,0.02
1,0,26,5.0,0.0,850.6666667,0.061728395
5,3,213,85.33333333,8.0,8591.591742,0.01587654
0,0,77,0.0,0.0,1903.601743,0.029314358
10,1,75,60.7,110.25,1585.60873,0.021603376
12,1,115,1098.5,0.0,6367.506345,0.030930013
0,0,3,0.0,0.0,79.0,0.033333333
7,0,40,167.0083333,0.0,978.0916667,0.016060606
0,0,6,0.0,0.0,118.3333333,0.044444444
0,0,48,0.0,0.0,4293.833333,0.034166667
5,0,107,114.25,0.0,9126.982468,0.017992979
0,5,2,0.0,53.83333333,31.16666667,0.033333333
7,0,12,288.5208333,0.0,402.3958333,0.002857143
2,0,5,48.5,0.0,396.1666667,0.008333333
0,0,22,0.0,0.0,1632.533333,0.025
0,0,17,0.0,0.0,399.5,0.047058824
0,0,2,0.0,0.0,59.5,0.1
0,0,20,0.0,0.0,624.0083333,0.015178571
0,0,11,0.0,0.0,116.5,0.075757576
0,0,18,0.0,0.0,391.5833333,0.025
0,0,26,0.0,0.0,664.85,0.066666667
8,0,44,225.4166667,0.0,1254.112179,0.030129179
2,0,88,31.0,0.0,5321.441032,0.019314057
0,0,13,0.0,0.0,751.5416667,0.06025641
3,0,89,99.75,0.0,2520.056936,0.012934783
2,0,5,14.0,0.0,45.25,0.038095238
4,0,7,48.5,0.0,31.5,0.026666667
0,0,18,0.0,0.0,1456.916667,0.030392157
0,1,31,0.0,51.5,618.75,0.027956989
0,0,40,0.0,0.0,1699.583333,0.033799534
0,0,39,0.0,0.0,935.0972222,0.015042735
0,0,13,0.0,0.0,541.9166667,0.015384615
0,0,11,0.0,0.0,559.25,0.042424242
0,2,14,0.0,63.5,376.0,0.040625
0,0,6,0.0,0.0,93.5,0.066666667
2,0,27,31.5,0.0,811.8630952,0.015873016
3,1,21,7.0,25.16666667,446.0,0.031746032
0,0,27,0.0,0.0,1166.683333,0.026492375
5,2,4,80.66666667,278.25,233.375,0.02
14,0,7,200.4166667,0.0,72.41666667,0.004761905
0,0,20,0.0,0.0,301.0,0.066666667
0,0,1,0.0,0.0,0.0,0.2
4,0,73,240.1666667,0.0,2371.371545,0.033805229
2,3,85,20.0,402.0,3881.79359,0.039115224
4,0,57,52.83333333,0.0,1761.285714,0.022220854
0,0,20,0.0,0.0,333.3333333,0.04
3,0,29,171.375,0.0,1343.946429,0.034983766
0,0,9,0.0,0.0,87.91666667,0.003174603
7,2,30,152.6,50.5,1089.285714,0.012952381
0,0,4,0.0,0.0,143.5,0.058333333
3,0,6,365.0,0.0,737.75,0.008333333
0,0,29,0.0,0.0,1102.85,0.028275862
4,0,67,96.25,0.0,3763.000758,0.003076923
0,0,1,0.0,0.0,0.0,0.2
5,0,34,107.125,0.0,916.0,0.002857143
0,0,7,0.0,0.0,491.5833333,0.008333333
3,0,1,224.5,0.0,26.5,0.033333333
5,0,30,46.95833333,0.0,585.8,0.002083333
0,0,28,0.0,0.0,630.0833333,0.032839506
2,0,18,23.0,0.0,657.25,0.0125
0,0,20,0.0,0.0,366.5,0.01
0,0,45,0.0,0.0,1478.07381,0.038636364
7,0,9,52.875,0.0,152.4166667,0.017777778
1,1,49,15.0,4.0,711.3630952,0.002040816
8,5,99,146.0,125.5,3881.938907,0.026820988
3,0,14,173.9444444,0.0,890.5277778,0.028571429
1,1,59,105.0,0.0,1125.904762,0.014043584
5,1,42,111.6666667,123.5,1610.783197,0.017794258
5,0,114,100.9166667,0.0,3488.070803,0.022685492
1,1,4,27.33333333,0.0,78.83333333,0.044444444
2,0,80,36.5,0.0,2762.770833,0.006410256
0,0,1,0.0,0.0,0.0,0.2
0,0,11,0.0,0.0,460.8333333,0.025757576
0,0,1,0.0,0.0,0.0,0.2
0,0,10,0.0,0.0,211.8333333,0.04
0,0,3,0.0,0.0,13.25,0.133333333
0,0,6,0.0,0.0,166.0,0.033333333
0,0,110,0.0,0.0,5244.471512,0.013960708
2,2,14,131.0,9.0,237.75,0.022222222
1,0,1,0.0,0.0,0.0,0.2
0,0,24,0.0,0.0,671.0886525,0.036566293
0,0,8,0.0,0.0,107.1666667,0.025
0,0,1,0.0,0.0,0.0,0.2
0,0,10,0.0,0.0,443.75,0.07
0,0,1,0.0,0.0,0.0,0.2
0,0,1,0.0,0.0,0.0,0.2
0,0,5,0.0,0.0,99.0,0.04
0,0,21,0.0,0.0,517.5416667,0.010526316
1,0,34,3.0,0.0,1767.4,0.039004329
0,0,23,0.0,0.0,338.5833333,0.008695652
0,3,45,0.0,27.0,1218.030952,0.047679739
12,3,40,271.3,627.75,1358.874152,0.019758242
1,0,50,29.5,0.0,1831.903509,0.010333333
8,0,26,340.9333333,0.0,1076.861905,0.014942529
3,0,35,24.0,0.0,529.2916667,0.021621622
0,0,11,0.0,0.0,194.5,0.045454545
0,0,31,0.0,0.0,1297.464286,0.018010753
9,0,40,274.6666667,0.0,720.4257937,0.015259259
0,1,38,0.0,8.0,2370.729167,0.030433925
0,0,8,0.0,0.0,391.25,0.0125
3,0,2,31.5,0.0,48.5,0.05
6,0,7,121.0,0.0,65.5,0.0625
1,0,13,30.25,0.0,392.1875,0.005128205
0,0,2,0.0,0.0,8.0,0.1
0,0,6,0.0,0.0,33.0,0.1
5,1,401,41.7,114.0,14568.16201,0.020148947
6,4,131,86.32857143,24.0,5619.384897,0.035488294
2,6,8,15.41666667,160.8333333,143.3333333,0.045238095
0,0,51,0.0,0.0,1655.358333,0.013071895
0,0,91,0.0,0.0,3511.833059,0.007151775
0,0,12,0.0,0.0,405.1,0.055555556
2,4,57,18.75,355.5,1182.590278,0.027094017
0,0,4,0.0,0.0,103.5,0.05
1,0,108,5.0,0.0,2367.4,0.003773585
2,0,162,25.625,0.0,8596.669979,0.012349829
3,3,26,40.25,9.0,683.0292208,0.032319508
0,1,36,0.0,0.0,671.425,0.016216216
7,6,155,167.375,135.0,4263.977734,0.012004543
0,0,4,0.0,0.0,87.875,0.026666667
0,0,27,0.0,0.0,427.8166667,0.017283951
0,0,6,0.0,0.0,192.0833333,0.035555556
0,0,2,0.0,0.0,0.0,0.2
0,1,46,0.0,0.0,2183.8875,0.010638298
13,2,171,448.0621212,504.5,5341.784253,0.016398799
0,0,47,0.0,0.0,3650.316667,0.003333333
5,1,177,58.28571429,685.25,4041.734915,0.010759765
0,0,3,0.0,0.0,120.5,0.066666667
0,0,98,0.0,0.0,3986.789646,0.027110844
10,0,20,130.625,0.0,707.1666667,0.007222222
3,0,8,63.5,0.0,253.25,0.02
0,0,3,0.0,0.0,119.0,0.066666667
0,0,1,0.0,0.0,0.0,0.2
0,0,1,0.0,0.0,0.0,0.2
0,0,7,0.0,0.0,259.0,0.057142857
0,0,48,0.0,0.0,1900.675,0.009574468
0,0,7,0.0,0.0,47.0,0.028571429
0,0,14,0.0,0.0,549.95,0.028571429
0,3,18,0.0,34.0,271.1666667,0.00952381
0,0,2,0.0,0.0,138.5,0.1
0,0,26,0.0,0.0,556.9166667,0.022435897
0,0,9,0.0,0.0,125.25,0.033333333
0,0,13,0.0,0.0,263.0,0.044615385
2,0,29,86.38888889,0.0,897.0902778,0.04659824
0,0,12,0.0,0.0,366.5,0.016666667
0,0,15,0.0,0.0,535.25,0.02
0,0,57,0.0,0.0,1091.005876,0.027875244
3,3,20,34.0,66.0,374.4166667,0.076086957
2,0,42,16.0,0.0,1743.517857,0.012804878
3,2,47,90.5,16.0,2986.916667,0.044557823
0,0,17,0.0,0.0,1731.625,0.035294118
0,0,1,0.0,0.0,104.0,0.1
0,0,46,0.0,0.0,797.8333333,0.02384058
2,3,91,68.54545455,60.0,2345.58914,0.012841597
5,0,131,248.9214286,0.0,6225.988835,0.025012117
0,0,24,0.0,0.0,810.5,0.017207792
0,1,6,0.0,0.0,504.5,0.057142857
5,0,7,100.0,0.0,137.25,0.05
0,1,39,0.0,3.0,1174.666667,0.040833333
0,0,1,0.0,0.0,0.0,0.2
0,4,330,0.0,122.5,11208.35506,0.022913324
0,0,16,0.0,0.0,107.9291667,0.008531746
0,0,19,0.0,0.0,661.5,0.052631579
0,0,15,0.0,0.0,803.3333333,0.038888889
7,0,63,104.45,0.0,1242.661699,0.02691802
0,0,10,0.0,0.0,267.25,0.011111111
15,1,95,176.489011,32.75,3879.83176,0.017745098
0,0,20,0.0,0.0,1055.333333,0.009285714
8,3,52,212.625,124.5,968.1964286,0.005172414
5,0,10,98.91666667,0.0,177.5833333,0.018181818
0,0,12,0.0,0.0,183.625,0.027777778
1,0,5,14.0,0.0,92.33333333,0.016666667
7,0,33,69.875,0.0,1051.125,0.010526316
5,0,12,248.9166667,0.0,1581.5,0.026851852
1,0,5,104.0,0.0,152.5,0.057142857
4,0,21,92.0,0.0,755.0,0.004347826
3,1,286,105.0,0.0,9952.349817,0.015495489
1,0,21,19.0,0.0,702.125,0.018333333
15,0,32,444.4444444,0.0,641.6944444,0.04411104
3,0,34,60.0,0.0,783.6363636,0.000505051
3,0,58,555.5,0.0,2034.261905,0.035172414
0,0,48,0.0,0.0,1361.63442,0.01728863
1,0,11,4.0,0.0,724.0,0.036363636
2,0,10,52.5,0.0,753.1,0.02
0,0,26,0.0,0.0,2107.258333,0.035897436
5,0,128,58.83333333,0.0,6483.0804,0.012517824
4,0,43,37.66666667,0.0,686.8789683,0.012581699
2,0,49,18.0,0.0,1550.916667,0.041333333
0,3,74,0.0,60.5,3105.365207,0.022261905
5,0,6,43.5,0.0,110.3333333,0.02
0,0,18,0.0,0.0,327.65,0.044444444
1,0,20,3.5,0.0,309.1666667,0.001428571
0,0,10,0.0,0.0,383.5,0.022222222
9,1,25,124.0,61.5,432.1666667,0.007692308
0,0,8,0.0,0.0,140.25,0.14375
6,0,16,186.5,0.0,476.25,0.038888889
0,0,14,0.0,0.0,419.375,0.083333333
0,0,22,0.0,0.0,348.5,0.022727273
0,0,3,0.0,0.0,57.75,0.033333333
10,2,106,392.0,193.1666667,3711.605357,0.012573099
5,0,65,47.33333333,0.0,1267.502814,0.021632395
0,0,41,0.0,0.0,2997.083333,0.021138211
1,0,32,0.0,0.0,1493.958333,0.020967742
18,3,247,257.5625,70.25,10415.32566,0.029681426
4,0,9,99.5,0.0,139.5,0.017222222
0,0,2,0.0,0.0,697.5,0.1
2,6,14,26.17857143,665.5,484.8452381,0.043661654
6,0,122,623.5,0.0,3068.062904,0.016953816
0,0,1,0.0,0.0,0.0,0.2
0,0,5,0.0,0.0,47.0,0.04
1,0,161,3.0,0.0,3763.447588,0.012346041
0,1,65,0.0,16.0,2863.400427,0.011346726
0,0,14,0.0,0.0,1277.741667,0.035714286
2,0,77,48.5,0.0,1069.97381,0.012466437
0,0,3,0.0,0.0,75.0,0.133333333
0,7,162,0.0,840.5833333,5918.308915,0.019256933
0,0,2,0.0,0.0,29.5,0.1
6,0,13,36.0,0.0,125.125,0.053333333
7,1,107,397.6309524,88.5,6449.457197,0.031510604
1,0,79,28.5,0.0,1608.214286,0.007748918
0,0,2,0.0,0.0,299.5,0.05
9,3,167,210.625,143.5,8249.106771,0.021347061
3,0,14,107.4,0.0,382.0333333,0.021428571
0,0,6,0.0,0.0,90.16666667,0.066666667
2,0,50,23.0,0.0,2473.196429,0.013301282
5,0,22,211.25,0.0,1344.75,0.048447205
5,0,57,71.0,0.0,1422.909324,0.018891527
1,0,40,34.5,0.0,1473.658333,0.031153846
3,0,56,922.75,0.0,4681.420833,0.022668819
2,0,89,40.5,0.0,1938.996646,0.01808048
1,1,55,10.0,342.5,3165.958333,0.032620545
0,0,1,0.0,0.0,0.0,0.2
16,2,42,485.9065934,19.0,753.6373626,0.011568627
1,0,31,5.0,0.0,1263.9,0.009111111
0,0,4,0.0,0.0,98.25,0.025
3,1,58,32.83333333,13.25,1470.629167,0.015396825
3,0,2,44.0,0.0,28.0,0.04
0,0,11,0.0,0.0,782.5,0.01
3,0,31,63.0,0.0,770.5833333,0.023809524
5,3,10,242.125,176.0,225.8333333,0.024509804
2,0,44,29.75,0.0,1410.428571,0.026086957
0,0,5,0.0,0.0,124.0,0.06
0,0,2,0.0,0.0,0.0,0.2
0,3,0,0.0,56.0,0.0,0.033333333
0,0,1,0.0,0.0,0.0,0.2
7,3,111,122.0,40.0,3154.970833,0.014655172
4,0,6,396.5,0.0,415.5,0.0125
15,3,147,238.5833333,119.5,2933.695013,0.016656739
0,0,10,0.0,0.0,411.9166667,0.036190476
0,1,13,0.0,0.0,268.75,0.038461538
0,0,1,0.0,0.0,0.0,0.2
0,0,12,0.0,0.0,363.0,0.047222222
0,0,5,0.0,0.0,126.0833333,0.053333333
0,0,15,0.0,0.0,489.7083333,0.003846154
0,0,3,0.0,0.0,0.0,0.2
0,1,43,0.0,112.0,1866.107143,0.025
0,0,4,0.0,0.0,54.0,0.066666667
1,0,6,29.33333333,0.0,330.4166667,0.023809524
2,2,39,44.3125,7.0,2447.548611,0.057999382
1,1,18,9.0,26.5,2269.336111,0.017160494
1,2,12,28.5,44.5,445.5,0.022916667
3,0,61,56.0,0.0,1669.988095,0.025778523
0,0,17,0.0,0.0,569.75,0.054621849
1,0,93,81.0,0.0,3359.625,0.015104167
0,1,357,0.0,39.5,8864.036841,0.007310889
0,0,8,0.0,0.0,93.0,0.05
1,0,23,0.0,0.0,440.5833333,0.036666667
0,0,3,0.0,0.0,19.25,0.066666667
8,0,32,974.0,0.0,1003.416667,0.010526316
9,0,40,185.75,0.0,2128.416667,0.019047619
0,6,47,0.0,129.125,1117.642857,0.019339623
0,0,50,0.0,0.0,1241.75,0.008163265
0,0,3,0.0,0.0,423.5,0.121153846
5,4,29,265.2916667,191.75,991.8270202,0.008921569
0,0,51,0.0,0.0,2786.916667,0.011764706
1,2,14,54.5,132.5,516.5,0.043137255
5,4,5,339.0,188.0,376.0,0.019047619
0,3,45,0.0,67.5,2028.172619,0.020652174
10,1,138,204.0952381,170.0,4042.949908,0.01446207
0,0,1,0.0,0.0,0.0,0.2
0,2,51,0.0,38.25,2767.97619,0.030128205
0,0,74,0.0,0.0,3237.114166,0.009113578
1,0,47,165.5,0.0,1708.625,0.01884058
2,0,77,30.0,0.0,2531.342297,0.015696203
4,0,9,108.0,0.0,212.5,0.018181818
1,2,23,12.0,39.5,488.75,0.015277778
9,0,79,354.2916667,0.0,4409.3,0.011546722
1,0,22,18.0,0.0,495.0,0.005
1,0,7,6.0,0.0,212.0,0.025
0,0,41,0.0,0.0,1066.339286,0.043292683
5,0,116,59.5,0.0,3363.182143,0.014048347
1,5,36,8.0,358.75,991.5,0.031904762
3,0,59,107.4285714,0.0,1843.187696,0.041993382
0,0,35,0.0,0.0,2352.166667,0.006060606
3,0,37,57.5,0.0,1269.645833,0.012037037
8,2,56,160.5,5.0,1167.321429,0.018915344
0,0,5,0.0,0.0,72.75,0.04
1,0,43,19.0,0.0,1457.113095,0.04015873
0,0,39,0.0,0.0,1262.651515,0.007264957
2,0,26,43.5,0.0,971.6666667,0.009259259
0,0,29,0.0,0.0,4279.966667,0.072413793
0,0,40,0.0,0.0,694.0178571,0.0175
0,0,56,0.0,0.0,1531.920136,0.017881096
0,0,50,0.0,0.0,2147.983333,0.024768116
2,6,47,80.0,141.75,3573.472222,0.012006861
3,2,28,21.5,70.875,1338.225,0.032525253
0,0,3,0.0,0.0,181.5,0.033333333
0,0,72,0.0,0.0,3559.375,0.023797619
0,0,8,0.0,0.0,1231.791667,0.080555556
0,0,11,0.0,0.0,146.5,0.018181818
0,0,5,0.0,0.0,115.625,0.088
0,0,3,0.0,0.0,13.0,0.133333333
0,0,11,0.0,0.0,357.0,0.036363636
0,0,1,0.0,0.0,0.0,0.2
1,0,23,2.0,0.0,1016.160714,0.02402746
7,4,124,190.2628205,195.0,3197.290064,0.01989345
3,0,53,215.0,0.0,1481.429167,0.012345679
8,1,62,164.5833333,880.25,2587.150595,0.013161376
0,0,17,0.0,0.0,390.7738095,0.025
0,0,20,0.0,0.0,402.9583333,0.036666667
4,0,69,47.83333333,0.0,2499.990079,0.007608395
0,0,37,0.0,0.0,1212.0,0.017117117
2,0,21,84.5,0.0,710.5416667,0.028787879
0,0,15,0.0,0.0,313.25,0.033333333
3,0,34,199.0,0.0,1425.566667,0.008823529
10,2,107,236.0795455,5.0,2589.881537,0.019627539
0,0,2,0.0,0.0,17.0,0.1
3,1,45,33.0,10.0,1142.195833,0.024444444
0,0,36,0.0,0.0,777.3333333,0.005882353
0,0,23,0.0,0.0,736.2333333,0.013636364
0,0,1,0.0,0.0,0.0,0.2
0,1,10,0.0,0.0,210.25,0.018181818
0,1,77,0.0,0.0,1266.094048,0.023632241
5,0,24,75.5,0.0,1009.95,0.018518519
0,0,1,0.0,0.0,0.0,0.2
0,0,82,0.0,0.0,1661.133333,0.034479167
0,0,43,0.0,0.0,907.5083333,0.002439024
0,0,10,0.0,0.0,105.6166667,0.048148148
0,0,1,0.0,0.0,0.0,0.2
0,0,9,0.0,0.0,521.0,0.02962963
0,0,15,0.0,0.0,411.0833333,0.033333333
0,5,17,0.0,118.5,558.3988095,0.046212121
0,0,3,0.0,0.0,104.0,0.066666667
0,0,50,0.0,0.0,3421.575758,0.012333333
0,0,24,0.0,0.0,806.125,0.016666667
0,0,46,0.0,0.0,2158.5,0.032246377
7,0,117,261.5,0.0,3484.269118,0.014375
1,1,315,28.5,0.0,11232.65691,0.019252583
2,0,9,82.0,0.0,587.25,0.041666667
7,5,116,330.0555556,251.5,2971.435101,0.012303523
1,2,18,12.0,11.0,974.1666667,0.032251082
4,0,21,102.0833333,0.0,863.1666667,0.015833333
0,0,5,0.0,0.0,103.5,0.04
1,1,78,23.0,284.0,2448.536054,0.02841508
0,0,1,0.0,0.0,0.0,0.2
1,0,3,50.5,0.0,192.5,0.05
1,3,166,8.214285714,62.5,9666.857845,0.012980504
